Type,Title,Dubbed From,Ownership,Language,Country,Date Added,Live Status,Primary Genre,Secondary Genre,Final Genre,Theatrical Release Year,Age Rating,Age score,Run Time,RUN TIME,IMDB Rating,Cast,Synopsis,Keywords2,Keywords3,Keywords4,Keywords5,Age Rating Numeric
Movies,Amanush 2,,Acquired,Bengali,India,22-05-2017,Yes,Drama,Crime,Drama Crime,2015,A 18+,5,144.1,144.1,6.1,"Soham, Paayel Sarkar, Rajesh Sharma","Watch Amanush 2 Bengali movie online on hoichoi. A Bengali romantic thriller about a man with a troubled childhood. Will he start afresh, or go back to a life of crime? Watch the film online on hoichoi.",watch amanush 2 bengali movie online hoichoi bengali romantic thriller about man troubled childhood will he start afresh or go back life crime watch film online hoichoi,watch amanush 2 bengali movie,"watch,amanush,2,bengali,movie,online,hoichoi,bengali,romantic,thriller,about,man,troubled,childhood,will,he,start,afresh,or,go,back,life,crime,watch,film,online,hoichoi","watch,amanush,2,bengali,movie,online,hoichoi,bengali,romantic,thriller,about,man,troubled,childhood,he,start,afresh,or,go,back,life,crime,watch,film,online,hoichoi",18
Movies,Poran Jaye Jolia Re,,Acquired,Bengali,India,22-05-2017,Yes,Romantic,Drama,Romantic Drama,2009,U/A 7+,2,140,140,5.3,"Dev, Subhashree, Biswajit Chakraborty",Watch Poran Jaye Jolia Re Bengali movie online on hoichoi. A Bengali film about a London-born girl whose father forces her to choose an Indian groom. Will she find the right man? Watch the film starring Dev on hoichoi.,watch poran jaye jolia re bengali movie online hoichoi bengali film about londonborn girl whose father forces her choose indian groom will she find right man watch film starring dev hoichoi,watch poran jaye jolia re,"watch,poran,jaye,jolia,re,bengali,movie,online,hoichoi,bengali,film,about,londonborn,girl,whose,father,forces,her,choose,indian,groom,will,she,find,right,man,watch,film,starring,dev,hoichoi","watch,poran,jaye,jolia,re,bengali,movie,online,hoichoi,bengali,film,about,londonborn,girl,whose,father,forces,choose,indian,groom,she,find,right,man,watch,film,starring,dev,hoichoi",7
Movies,Bandhan,,Acquired,Bengali,India,22-05-2017,Yes,Romantic,Drama,Romantic Drama,2004,U/A 7+,2,159,159,5.4,"Jeet, Koel, Victor Banerjee",Watch Bandhan Bengali movie online on hoichoi. A romantic Bangla film about a Mina marrying against her familyís wishes. Will she reunite with her family? Watch the Jeet-Koel hit movie on hoichoi.,watch bandhan bengali movie online hoichoi romantic bangla film about mina marrying against her familyís wishes will she reunite her family watch jeetkoel hit movie hoichoi,watch bandhan bengali movie online,"watch,bandhan,bengali,movie,online,hoichoi,romantic,bangla,film,about,mina,marrying,against,her,familyís,wishes,will,she,reunite,her,family,watch,jeetkoel,hit,movie,hoichoi","watch,bandhan,bengali,movie,online,hoichoi,romantic,bangla,film,about,mina,marrying,against,familyís,wishes,she,reunite,family,watch,jeetkoel,hit,movie,hoichoi",7
Movies,Tara,,Acquired,Bengali,India,22-05-2017,Yes,Drama,Action,Drama Action,2010,U/A 13+,3,137,137,6.1,"Prosejit Chatterjee, Paoli Dam, Tota Roy Chowdhury",Watch Tara Bengali movie online on hoichoi. A Bengali movie about a woman trying to fight for her father who is framed and tortured by the police. Will she succeed? Watch the film by Bratya Basu online on hoichoi.,watch tara bengali movie online hoichoi bengali movie about woman trying fight her father who framed tortured police will she succeed watch film bratya basu online hoichoi,watch tara bengali movie online,"watch,tara,bengali,movie,online,hoichoi,bengali,movie,about,woman,trying,fight,her,father,who,framed,tortured,police,will,she,succeed,watch,film,bratya,basu,online,hoichoi","watch,tara,bengali,movie,online,hoichoi,bengali,movie,about,woman,trying,fight,father,who,framed,tortured,police,she,succeed,watch,film,bratya,basu,online,hoichoi",13
Movies,Sangee,,Acquired,Bengali,India,22-05-2017,Yes,Romantic,,Romantic,2003,U/A 7+,2,155,155,,"Jeet, Ranjit Mallick, Rajesh Sharma","Watch Sangee Bengali movie online on hoichoi. A Bengali film about the love story of a man torn between love and friendship, as he falls for his best friendís sister. Watch the full movie online on hoichoi.",watch sangee bengali movie online hoichoi bengali film about love story man torn between love friendship he falls his best friendís sister watch full movie online hoichoi,watch sangee bengali movie online,"watch,sangee,bengali,movie,online,hoichoi,bengali,film,about,love,story,man,torn,between,love,friendship,he,falls,his,best,friendís,sister,watch,full,movie,online,hoichoi","watch,sangee,bengali,movie,online,hoichoi,bengali,film,about,love,story,man,torn,between,love,friendship,he,falls,best,friendís,sister,watch,full,movie,online,hoichoi",7
Movies,Kellafate,,Acquired,Bengali,India,22-05-2017,Yes,Romantic,Comedy,Romantic Comedy,2010,U/A 13+,3,154,154,6.6,"Ankush, Rupashree, Rajatava Dutta","Watch Kellafate Bengali movie online on hoichoi. A Bangla romance about the love story of Shibu, an aspiring actor, and Pallabi, who is committed to someone else. Watch the hit film starring Ankush, on hoichoi.",watch kellafate bengali movie online hoichoi bangla romance about love story shibu aspiring actor pallabi who committed someone else watch hit film starring ankush hoichoi,watch kellafate bengali movie online,"watch,kellafate,bengali,movie,online,hoichoi,bangla,romance,about,love,story,shibu,aspiring,actor,pallabi,who,committed,someone,else,watch,hit,film,starring,ankush,hoichoi","watch,kellafate,bengali,movie,online,hoichoi,bangla,romance,about,love,story,shibu,aspiring,actor,pallabi,who,committed,someone,else,watch,hit,film,starring,ankush,hoichoi",13
Movies,Sei To Abar Kache Ele,,Acquired,Bengali,India,22-05-2017,Yes,Romantic,Drama,Romantic Drama,1999,U/A 13+,3,148,148,,"Prosenjit Chatterjee, Arjun Chakraborty, Soumitra Chatterjee",Watch Sei To Abar Kache Ele Bengali movie online on hoichoi. A 90ís film about the love story of Animesh and Sita. What happens when Sitaís evil twin tries to ruin the relationship? Watch the film online on hoichoi.,watch sei abar kache ele bengali movie online hoichoi 90ís film about love story animesh sita what happens when sitaís evil twin tries ruin relationship watch film online hoichoi,watch sei abar kache ele,"watch,sei,abar,kache,ele,bengali,movie,online,hoichoi,90ís,film,about,love,story,animesh,sita,what,happens,when,sitaís,evil,twin,tries,ruin,relationship,watch,film,online,hoichoi","watch,sei,abar,kache,ele,bengali,movie,online,hoichoi,90ís,film,about,love,story,animesh,sita,what,happens,sitaís,evil,twin,tries,ruin,relationship,watch,film,online,hoichoi",13
Movies,Fight 1:1,,Acquired,Bengali,India,22-05-2017,Yes,Action,,Action,2011,U/A 7+,2,154.4,154.4,,"Satabdi Roy, Tapas Paul, Paran Bandyopadhyay",Watch Fight 1:1 Bengali movie online on hoichoi. A Bengali action movie about two rival gangs in college. What will happen when they find a common enemy? Watch the film starring Tapas Pal and Satabdi Ray on hoichoi.,watch fight 11 bengali movie online hoichoi bengali action movie about two rival gangs college what will happen when they find common enemy watch film starring tapas pal satabdi ray hoichoi,watch fight 11 bengali movie,"watch,fight,11,bengali,movie,online,hoichoi,bengali,action,movie,about,two,rival,gangs,college,what,will,happen,when,they,find,common,enemy,watch,film,starring,tapas,pal,satabdi,ray,hoichoi","watch,fight,11,bengali,movie,online,hoichoi,bengali,action,movie,about,two,rival,gangs,college,what,happen,they,find,common,enemy,watch,film,starring,tapas,pal,satabdi,ray,hoichoi",7
Movies,Protidwandi (2010),,Acquired,Bengali,India,22-05-2017,Yes,Action,,Action,2010,U/A 13+,3,165,165,,"Dipankar Dey, Anamika Saha, Subhasish Mukherjee, Piya Sengupta, Mrinal Mukherjee, Biswajit Chakraborty, Dhritiman Chatterjee",Watch Protidwandi (2010) Bengali movie online on hoichoi. Village simpleton Debu aspires to become an actor and is eventually successful. But can he fight the evils brought by his fame? Watch the full movie on Hoichoi.,watch protidwandi 2010 bengali movie online hoichoi village simpleton debu aspires become actor eventually successful but can he fight evils brought his fame watch full movie hoichoi,watch protidwandi 2010 bengali movie,"watch,protidwandi,2010,bengali,movie,online,hoichoi,village,simpleton,debu,aspires,become,actor,eventually,successful,but,can,he,fight,evils,brought,his,fame,watch,full,movie,hoichoi","watch,protidwandi,2010,bengali,movie,online,hoichoi,village,simpleton,debu,aspires,become,actor,eventually,successful,but,he,fight,evils,brought,fame,watch,full,movie,hoichoi",13
Movies,Aat Paake Badha,,Acquired,Bengali,India,21-05-2017,Yes,Romantic,,Romantic,2011,U/A 7+,2,130,130,,"Vishal, Ruhi, Arpita Baker","Watch Aat Paake Badha Bengali movie online on hoichoi. A Bengali romance about Indra and Priya, a married couple, fighting against misunderstanding, illness, and more. Watch the film online on hoichoi.",watch aat paake badha bengali movie online hoichoi bengali romance about indra priya married couple fighting against misunderstanding illness more watch film online hoichoi,watch aat paake badha bengali,"watch,aat,paake,badha,bengali,movie,online,hoichoi,bengali,romance,about,indra,priya,married,couple,fighting,against,misunderstanding,illness,more,watch,film,online,hoichoi","watch,aat,paake,badha,bengali,movie,online,hoichoi,bengali,romance,about,indra,priya,married,couple,fighting,against,misunderstanding,illness,more,watch,film,online,hoichoi",7
Movies,Arshinagar,,Acquired,Bengali,India,20-05-2017,Yes,Drama,Political,Drama Political,2015,U/A 16+,4,151.3,151.3,7.3,"Dev, Rittika Sen, Jisshu Sengupta","Watch Arshinagar Bengali movie online on hoichoi. Aparna Senís modern musical adaptation of Romeo and Juliet, about love blooming amidst religious disputes. Watch the Bengali film starring Dev on hoichoi.",watch arshinagar bengali movie online hoichoi aparna senís modern musical adaptation romeo juliet about love blooming amidst religious disputes watch bengali film starring dev hoichoi,watch arshinagar bengali movie online,"watch,arshinagar,bengali,movie,online,hoichoi,aparna,senís,modern,musical,adaptation,romeo,juliet,about,love,blooming,amidst,religious,disputes,watch,bengali,film,starring,dev,hoichoi","watch,arshinagar,bengali,movie,online,hoichoi,aparna,senís,modern,musical,adaptation,romeo,juliet,about,love,blooming,amidst,religious,disputes,watch,bengali,film,starring,dev,hoichoi",16
Movies,Bangali Babu English Mem,,Acquired,Bengali,India,20-05-2017,Yes,Romantic,Comedy,Romantic Comedy,2014,U/A 7+,2,145.2,145.2,5.4,"Soham, Mimi Chakraborty","Watch Bangali Babu English Mem Bengali movie online on hoichoi. A Bengali romantic film about the love story of Madhusudan who wants a Canadian life, and Riya, a fashion designer. Watch the Soham-Mimi movie online on hoichoi.",watch bangali babu english mem bengali movie online hoichoi bengali romantic film about love story madhusudan who wants canadian life riya fashion designer watch sohammimi movie online hoichoi,watch bangali babu english mem,"watch,bangali,babu,english,mem,bengali,movie,online,hoichoi,bengali,romantic,film,about,love,story,madhusudan,who,wants,canadian,life,riya,fashion,designer,watch,sohammimi,movie,online,hoichoi","watch,bangali,babu,english,mem,bengali,movie,online,hoichoi,bengali,romantic,film,about,love,story,madhusudan,who,wants,canadian,life,riya,fashion,designer,watch,sohammimi,movie,online,hoichoi",7
Movies,Beder Meye Josna,,Acquired,Bengali,India,20-05-2017,Yes,Romantic,Fantasy,Romantic Fantasy,1991,U/A 13+,3,173,173,7.9,"Chiranjeet, Anju Ghosh, Subhendu Chatterjee",Watch Beder Meye Josna Bengali movie online on hoichoi. A hit Bengali movie about the love between a prince and a girl from the snake-charmer community. Watch the Bengali movie on hoichoi.,watch beder meye josna bengali movie online hoichoi hit bengali movie about love between prince girl snakecharmer community watch bengali movie hoichoi,watch beder meye josna bengali,"watch,beder,meye,josna,bengali,movie,online,hoichoi,hit,bengali,movie,about,love,between,prince,girl,snakecharmer,community,watch,bengali,movie,hoichoi","watch,beder,meye,josna,bengali,movie,online,hoichoi,hit,bengali,movie,about,love,between,prince,girl,snakecharmer,community,watch,bengali,movie,hoichoi",13
Movies,Char Adhyay,,Acquired,Bengali,India,20-05-2017,Yes,Drama,,Drama,2016,U/A 13+,3,131.1,131.1,6.8,"Mallika Majumdar, Debdut Ghosh, Tarun Chakraborty","Watch Char Adhyay Bengali movie online on hoichoi. A Bengali film based in Tagoreís last novel, depicting the ugly side of blind nationalism, during the British Raj. Watch the film online on hoichoi.",watch char adhyay bengali movie online hoichoi bengali film based tagoreís last novel depicting ugly side blind nationalism during british raj watch film online hoichoi,watch char adhyay bengali movie,"watch,char,adhyay,bengali,movie,online,hoichoi,bengali,film,based,tagoreís,last,novel,depicting,ugly,side,blind,nationalism,during,british,raj,watch,film,online,hoichoi","watch,char,adhyay,bengali,movie,online,hoichoi,bengali,film,based,tagoreís,last,novel,depicting,ugly,side,blind,nationalism,during,british,raj,watch,film,online,hoichoi",13
Movies,Biyallish,,Acquired,Bengali,India,20-05-2017,Yes,Drama,Historical,Drama Historical,1951,U,1,151,151,,"Pradip Kumar, Manju Dey, Bikash Roy",Watch Biyallish Bengali movie online on hoichoi. Hemen Gupta's Bengali classic that addresses the political unrest in Midnapore against the colonial rule in 1942. Watch the social drama online on hoichoi.,watch biyallish bengali movie online hoichoi hemen guptas bengali classic addresses political unrest midnapore against colonial rule 1942 watch social drama online hoichoi,watch biyallish bengali movie online,"watch,biyallish,bengali,movie,online,hoichoi,hemen,guptas,bengali,classic,addresses,political,unrest,midnapore,against,colonial,rule,1942,watch,social,drama,online,hoichoi","watch,biyallish,bengali,movie,online,hoichoi,hemen,guptas,bengali,classic,addresses,political,unrest,midnapore,against,colonial,rule,1942,watch,social,drama,online,hoichoi",0
Movies,Amar Bodyguard,,Acquired,Bengali,India,20-05-2017,Yes,Romantic,,Romantic,2012,U/A 7+,2,133,133,,"Ridhima Ghosh, Pratik, Tapas Paul","Watch Amar Bodyguard Bengali movie online on hoichoi. A Bengali film about a Anol who loves Ankhi, though she sees him as just her bodyguard. Will his love change her mind? Watch the film online on hoichoi.",watch amar bodyguard bengali movie online hoichoi bengali film about anol who loves ankhi though she sees him just her bodyguard will his love change her mind watch film online hoichoi,watch amar bodyguard bengali movie,"watch,amar,bodyguard,bengali,movie,online,hoichoi,bengali,film,about,anol,who,loves,ankhi,though,she,sees,him,just,her,bodyguard,will,his,love,change,her,mind,watch,film,online,hoichoi","watch,amar,bodyguard,bengali,movie,online,hoichoi,bengali,film,about,anol,who,loves,ankhi,though,she,sees,him,just,bodyguard,love,change,mind,watch,film,online,hoichoi",7
Movies,Bedeneer Prem,,Acquired,Bengali,India,20-05-2017,Yes,Romantic,,Romantic,1992,U,1,152,152,,"Anju Ghosh, Chiranjeet, Lily Chakraborty",Watch Bedeneer Prem Bengali movie online on hoichoi. A 90ís Bengali hit about a Bedeni girlís love for a boy whoís adopted by snake-charmers. Will he find his real family? Watch the film online on hoichoi.,watch bedeneer prem bengali movie online hoichoi 90ís bengali hit about bedeni girlís love boy whoís adopted snakecharmers will he find his real family watch film online hoichoi,watch bedeneer prem bengali movie,"watch,bedeneer,prem,bengali,movie,online,hoichoi,90ís,bengali,hit,about,bedeni,girlís,love,boy,whoís,adopted,snakecharmers,will,he,find,his,real,family,watch,film,online,hoichoi","watch,bedeneer,prem,bengali,movie,online,hoichoi,90ís,bengali,hit,about,bedeni,girlís,love,boy,whoís,adopted,snakecharmers,he,find,real,family,watch,film,online,hoichoi",0
